gebaeude_id,region,gebaeudetyp,wohnflaeche_m2,baujahr,renovierungsjahr,anzahl_personen,isolationsstandard,fenster_typ,heizungsart,avg_innentemp_c,heizgradtage,warmwasseranteil,lueftungsanlage,eta_heizung,pv_kwp,smart_meter,jahresenergieverbrauch_kwh,verbrauch_kwh_pro_m2,effizienzklasse
700,nord,buero,158.4,2019,2025.0,1,2,alt,pellet,21.5,2831,0.133,0,0.93,0.0,0,14274,90.13,B
701,sued,mehrfamilienhaus,86.8,1996,,1,2,dreifach,fernwaerme,22.2,3444,0.208,0,0.94,0.0,0,6733,77.57,B
702,ost,halle,148.1,1989,2007.0,1,2,dreifach,gas,17.7,3264,0.176,1,0.99,0.0,1,14752,99.61,B
703,west,einfamilienhaus,136.6,1963,,1,1,zweifach,fernwaerme,23.4,3221,0.083,1,0.94,0.0,1,13234,96.85,B
704,ost,einfamilienhaus,235.7,1963,,6,2,dreifach,pellet,19.6,3103,0.24,0,0.83,0.0,0,22651,96.11,B
705,ost,mehrfamilienhaus,231.3,1951,,3,1,zweifach,gas,19.7,2718,0.133,0,0.84,0.0,0,20348,87.96,B
706,west,einfamilienhaus,217.7,1998,2025.0,4,3,zweifach,waermepumpe,21.1,2873,0.114,0,3.71,2.95,0,16630,76.4,B
707,nord,mehrfamilienhaus,436.0,1982,1982.0,6,1,dreifach,gas,21.0,3477,0.248,0,0.89,7.61,1,49996,114.67,C
708,nord,buero,299.2,1964,,6,1,zweifach,gas,20.6,3122,0.233,1,0.84,0.0,0,30681,102.54,C
709,ost,einfamilienhaus,114.6,1960,1997.0,1,1,dreifach,waermepumpe,21.5,3166,0.159,0,3.12,9.18,0,7891,68.87,B
710,sued,schule,268.0,1954,1982.0,5,1,zweifach,gas,21.2,2635,0.117,0,0.9,5.32,1,31352,116.98,C
711,nord,einfamilienhaus,174.8,1998,2008.0,3,3,zweifach,waermepumpe,23.0,3508,0.135,0,2.86,0.0,1,13456,77.0,B
712,sued,mehrfamilienhaus,156.4,2001,2025.0,5,1,dreifach,gas,20.4,3134,0.158,1,0.92,0.0,0,9954,63.65,B
713,ost,einfamilienhaus,316.7,1997,2005.0,6,2,dreifach,fernwaerme,19.5,2530,0.241,1,0.86,12.2,0,25283,79.82,B
714,sued,mehrfamilienhaus,111.3,1958,1967.0,1,1,alt,fernwaerme,19.8,2974,0.245,0,0.93,0.0,1,11119,99.93,B
715,west,einfamilienhaus,259.7,1953,,5,1,zweifach,waermepumpe,21.1,2567,0.188,1,3.08,0.0,0,22498,86.62,B
716,ost,schule,240.9,1957,1958.0,7,1,zweifach,waermepumpe,21.5,2449,0.213,1,3.15,0.0,0,17782,73.81,B
717,sued,schule,110.3,2006,2025.0,1,4,zweifach,waermepumpe,21.1,2742,0.17,1,3.09,0.0,1,6797,61.62,B
718,ost,mehrfamilienhaus,77.6,2005,,1,2,zweifach,oel,19.5,4079,0.136,0,0.79,,0,7666,98.85,B
719,nord,mehrfamilienhaus,165.9,1972,1974.0,2,1,zweifach,gas,21.8,3621,0.105,0,0.93,0.0,0,19766,119.13,C
720,west,mehrfamilienhaus,42.7,1954,1985.0,1,1,dreifach,fernwaerme,22.8,3587,0.196,1,1.01,0.0,0,3493,81.85,B
721,west,mehrfamilienhaus,282.4,1973,1974.0,4,2,zweifach,fernwaerme,20.5,3313,0.225,0,0.91,0.0,1,24038,85.11,B
722,west,mehrfamilienhaus,203.4,2010,,2,3,alt,gas,22.7,3172,0.154,0,0.88,8.11,1,18338,90.17,B
723,west,mehrfamilienhaus,321.5,1960,1969.0,7,1,dreifach,pellet,21.5,3413,0.239,1,1.0,,0,25318,78.74,B
724,ost,buero,197.0,2009,2025.0,2,2,dreifach,gas,23.2,2876,0.161,1,0.84,0.0,1,17273,87.68,B
725,sued,mehrfamilienhaus,331.7,1984,1999.0,5,2,zweifach,gas,21.1,3115,0.184,0,0.87,0.0,1,31345,94.5,B
726,nord,einfamilienhaus,130.1,1960,,3,2,zweifach,waermepumpe,20.7,3762,0.169,0,3.2,0.0,1,11635,89.45,B
727,west,schule,217.4,2020,,4,2,zweifach,fernwaerme,21.9,3345,0.242,1,1.02,0.0,0,21855,100.55,C
728,sued,einfamilienhaus,143.1,1988,,1,3,dreifach,waermepumpe,20.0,3385,0.205,0,3.05,0.0,0,9341,65.26,B
729,ost,einfamilienhaus,163.5,2000,,1,2,dreifach,gas,21.0,3164,,0,0.8,3.74,1,15505,94.8,B
730,west,halle,179.9,1957,1968.0,3,1,zweifach,oel,20.1,3692,0.184,0,0.83,6.18,0,25139,139.75,C
731,sued,einfamilienhaus,203.1,1977,,2,1,zweifach,fernwaerme,21.5,2877,0.121,0,0.92,2.82,0,19151,94.3,B
732,west,einfamilienhaus,122.0,1997,2015.0,2,1,alt,gas,20.5,3841,0.068,0,0.92,4.34,1,16381,134.28,C
733,west,mehrfamilienhaus,212.6,1998,2024.0,2,2,zweifach,waermepumpe,20.7,3301,0.153,0,2.51,6.49,1,17550,82.56,B
734,west,buero,175.7,1954,1961.0,4,1,zweifach,gas,21.4,2966,0.17,1,0.83,0.0,0,20383,115.98,C
735,sued,einfamilienhaus,89.0,1995,,2,2,zweifach,gas,21.4,2537,0.207,0,0.87,0.0,0,9427,105.95,C
736,sued,mehrfamilienhaus,72.6,2020,2025.0,1,2,zweifach,gas,21.4,2667,0.172,0,0.81,4.3,1,4562,62.8,B
737,west,einfamilienhaus,282.9,2008,,6,3,zweifach,gas,20.9,2764,0.157,0,0.87,0.0,0,29214,103.26,C
738,nord,einfamilienhaus,159.9,1965,1968.0,2,1,dreifach,gas,19.5,3319,0.05,0,0.86,0.0,0,18776,117.46,C
739,nord,einfamilienhaus,84.8,2018,,1,2,dreifach,waermepumpe,19.7,2904,0.206,1,3.91,6.67,0,5805,68.49,B
740,west,einfamilienhaus,357.4,2001,2006.0,5,2,dreifach,fernwaerme,21.1,3552,0.191,0,0.9,9.36,0,33634,94.11,B
741,west,schule,222.5,1954,1991.0,3,2,zweifach,gas,21.9,3139,0.221,1,0.91,0.0,0,21670,97.38,B
742,west,mehrfamilienhaus,200.6,1959,1967.0,3,1,zweifach,fernwaerme,21.3,3125,0.181,0,0.87,0.0,1,23429,116.8,C
743,nord,buero,117.0,2019,2025.0,1,3,dreifach,gas,19.7,2942,0.237,1,0.93,0.0,0,6755,57.73,B
744,ost,schule,88.4,1965,,1,1,zweifach,oel,,2831,0.152,0,0.85,7.22,0,9971,112.79,C
745,west,schule,187.3,1957,1960.0,2,1,zweifach,waermepumpe,19.5,2323,0.178,1,3.19,0.0,0,16328,87.18,B
746,nord,mehrfamilienhaus,170.7,1983,,3,1,zweifach,waermepumpe,18.8,3916,0.192,0,2.69,0.0,0,14188,83.12,B
747,ost,einfamilienhaus,102.8,1989,2008.0,2,3,dreifach,fernwaerme,20.6,2604,0.213,0,0.89,2.13,0,5852,56.95,B
748,ost,buero,101.1,1992,2002.0,3,2,zweifach,gas,22.1,2630,0.201,0,0.93,0.0,1,8694,85.98,B
749,west,mehrfamilienhaus,98.8,1999,2023.0,4,2,alt,gas,20.6,3595,0.204,0,0.89,0.0,1,10483,106.08,C
750,sued,einfamilienhaus,97.3,2024,,3,3,zweifach,waermepumpe,22.8,3086,0.193,0,3.17,11.04,0,5643,58.0,B
751,ost,einfamilienhaus,128.1,2006,2025.0,4,2,alt,fernwaerme,20.3,3142,0.17,1,0.89,0.0,0,15941,124.43,C
752,sued,einfamilienhaus,200.6,1951,1972.0,4,1,zweifach,fernwaerme,20.5,3069,0.225,0,0.86,6.7,0,19116,95.29,B
753,nord,einfamilienhaus,216.3,1956,,6,1,dreifach,pellet,19.3,3684,0.096,0,0.91,0.0,0,21012,97.15,B
754,sued,buero,169.1,1950,1986.0,5,1,zweifach,gas,20.1,2985,0.149,0,0.92,0.0,0,17080,101.02,C
755,sued,mehrfamilienhaus,183.4,1979,,4,3,alt,waermepumpe,19.1,2410,0.26,0,3.43,7.28,0,12819,69.91,B
756,sued,einfamilienhaus,221.1,1976,,5,2,zweifach,fernwaerme,18.6,3207,0.146,0,0.91,0.0,0,25645,116.01,C
757,ost,einfamilienhaus,64.9,2020,2025.0,1,4,alt,gas,19.1,3248,0.176,0,0.89,0.75,0,5881,90.57,B
758,ost,buero,190.0,1977,,3,2,dreifach,gas,20.6,3510,0.249,0,0.78,11.66,1,17618,92.72,B
759,nord,einfamilienhaus,305.5,1952,,5,1,dreifach,fernwaerme,19.6,2913,0.174,1,0.9,6.35,0,28540,93.42,B
760,west,einfamilienhaus,157.9,2016,2025.0,3,3,zweifach,gas,19.9,2845,0.138,0,0.94,0.0,1,11142,70.55,B
761,ost,buero,277.5,1969,1979.0,4,1,zweifach,waermepumpe,21.0,3237,0.24,0,2.75,0.0,0,22164,79.86,B
762,sued,buero,159.3,2018,,2,4,alt,waermepumpe,18.6,2619,0.166,0,,6.26,1,6976,43.79,A
763,ost,mehrfamilienhaus,227.9,2008,,1,3,alt,oel,20.6,2277,0.169,0,0.89,0.0,1,17204,75.5,B
764,west,mehrfamilienhaus,198.7,2016,2025.0,5,3,zweifach,fernwaerme,21.5,3169,0.081,0,0.84,0.0,1,15659,78.79,B
765,west,einfamilienhaus,98.1,2011,2025.0,1,3,zweifach,fernwaerme,21.6,3413,0.174,1,0.95,0.0,1,7968,81.23,B
766,nord,schule,108.7,1960,1981.0,2,2,zweifach,oel,21.5,3305,0.214,1,0.86,9.33,0,11489,105.74,C
767,sued,mehrfamilienhaus,331.7,1996,2012.0,7,1,zweifach,waermepumpe,20.4,3142,0.158,0,3.26,0.0,0,23613,71.19,B
768,sued,mehrfamilienhaus,250.9,1980,1998.0,5,3,zweifach,gas,19.8,3091,0.116,0,0.87,0.0,1,28280,112.72,C
769,west,einfamilienhaus,164.3,1997,2017.0,4,2,alt,pellet,20.4,3104,0.156,0,0.85,9.02,0,14872,90.54,B
770,west,mehrfamilienhaus,154.4,2005,,1,2,zweifach,gas,22.5,3148,0.149,0,0.95,0.0,1,13476,87.29,B
771,sued,einfamilienhaus,117.4,1987,,5,1,alt,gas,20.8,3422,0.167,0,0.76,0.0,1,18866,160.74,C
772,west,einfamilienhaus,206.6,1973,,5,1,alt,waermepumpe,20.4,2763,0.154,0,3.49,0.0,0,21932,106.17,C
773,sued,mehrfamilienhaus,122.0,2018,,2,3,zweifach,gas,21.2,3221,0.263,0,0.87,0.0,1,8434,69.12,B
774,ost,buero,145.2,1999,2019.0,4,2,zweifach,gas,20.6,2687,0.195,0,0.78,,0,12905,88.88,B
775,sued,einfamilienhaus,127.9,2016,2024.0,1,3,dreifach,gas,20.8,2672,0.093,0,0.96,0.0,0,5591,43.72,A
776,sued,buero,243.6,1967,,4,2,zweifach,waermepumpe,20.2,3369,0.184,1,2.5,0.0,1,25793,105.87,C
777,nord,einfamilienhaus,161.1,2012,,4,2,dreifach,fernwaerme,20.0,2927,0.178,1,0.9,9.69,1,12784,79.33,B
778,sued,mehrfamilienhaus,184.0,1974,1976.0,1,1,dreifach,gas,21.7,2865,0.24,0,0.88,0.0,0,13628,74.07,B
779,nord,einfamilienhaus,99.0,1984,2018.0,2,1,zweifach,oel,18.2,4176,0.172,1,0.97,0.0,0,12207,123.32,C
780,nord,einfamilienhaus,127.5,2014,,3,2,alt,gas,21.1,3709,0.171,1,0.88,0.0,1,15614,122.49,C
781,west,schule,185.9,1976,1989.0,5,3,zweifach,pellet,20.3,2842,0.273,0,0.86,0.0,1,15894,85.51,B
782,nord,einfamilienhaus,79.4,1968,1978.0,1,2,zweifach,gas,18.2,3152,0.127,0,0.85,0.0,1,10104,127.18,C
783,west,schule,155.6,2018,2025.0,5,3,alt,fernwaerme,19.7,3040,0.22,0,1.0,0.0,0,15335,98.55,B
784,ost,einfamilienhaus,171.5,2022,2025.0,2,2,zweifach,fernwaerme,20.5,3559,0.183,1,0.92,0.0,0,17067,99.54,B
785,sued,mehrfamilienhaus,93.4,1973,2001.0,1,2,zweifach,fernwaerme,20.6,2599,0.155,1,0.91,0.0,0,7272,77.84,B
786,west,einfamilienhaus,271.8,1972,,3,2,zweifach,pellet,21.4,2728,0.148,0,0.92,0.0,0,31913,117.42,C
787,west,mehrfamilienhaus,202.0,1967,1974.0,2,1,zweifach,gas,21.5,3350,0.248,0,0.96,0.0,1,19754,97.78,B
788,west,schule,160.6,1951,,3,1,zweifach,waermepumpe,19.0,2512,0.203,1,2.89,0.0,0,16726,104.15,C
789,ost,mehrfamilienhaus,123.3,1991,2009.0,1,1,dreifach,oel,21.0,2781,0.21,0,0.85,0.0,0,9062,73.51,B
790,ost,einfamilienhaus,78.1,1969,1981.0,2,1,zweifach,waermepumpe,21.4,3070,0.224,0,3.05,9.01,1,5520,70.66,B
791,sued,buero,262.1,2013,,4,3,dreifach,gas,20.8,2938,0.197,0,0.9,0.0,0,17930,68.41,B
792,west,mehrfamilienhaus,139.0,1962,1970.0,1,1,zweifach,gas,21.1,2622,0.127,1,0.92,0.0,1,11813,84.95,B
793,west,einfamilienhaus,86.8,1997,,1,3,zweifach,gas,18.2,3224,0.101,0,0.92,0.0,0,8638,99.53,B
794,sued,mehrfamilienhaus,121.7,1988,,2,2,alt,gas,19.3,3144,0.257,0,0.88,0.0,0,9698,79.69,B
795,nord,mehrfamilienhaus,211.9,1995,2010.0,3,1,dreifach,pellet,22.1,3118,0.19,0,0.88,8.41,1,15797,74.55,B
796,ost,buero,192.5,1958,,3,1,dreifach,waermepumpe,20.2,3681,0.184,0,2.65,8.9,1,13865,72.04,B
797,west,einfamilienhaus,103.0,1984,2015.0,3,1,zweifach,gas,,3219,0.27,0,0.9,4.92,1,9038,87.78,B
798,sued,einfamilienhaus,283.8,1996,,6,3,dreifach,fernwaerme,19.0,2598,0.127,0,0.97,0.0,0,15036,52.98,B
799,west,halle,86.3,1975,1993.0,1,1,alt,waermepumpe,20.4,3667,0.054,0,3.12,0.0,0,11087,128.5,C
800,sued,mehrfamilienhaus,311.3,2015,2025.0,4,4,alt,gas,19.8,2767,0.089,1,0.98,0.0,1,19426,62.41,B
801,west,mehrfamilienhaus,188.7,1989,2025.0,3,3,dreifach,oel,21.5,3163,0.153,1,0.8,0.81,1,11197,59.33,B
802,west,halle,143.9,1977,2016.0,3,1,zweifach,waermepumpe,18.1,2930,0.186,0,2.57,4.92,0,10026,69.66,B
803,ost,einfamilienhaus,153.2,1952,1952.0,1,1,zweifach,gas,20.6,3318,0.25,0,0.89,6.64,0,17287,112.82,C
804,west,einfamilienhaus,178.9,1962,,2,1,zweifach,fernwaerme,21.2,2931,0.222,0,0.86,0.0,0,16577,92.67,B
805,ost,buero,219.5,1985,2020.0,3,1,zweifach,gas,19.8,2953,0.052,0,0.82,5.51,0,15842,72.17,B
806,ost,mehrfamilienhaus,72.3,1980,,1,3,zweifach,gas,21.5,3044,0.32,0,0.89,0.0,1,4897,67.73,B
807,west,halle,119.9,2015,,1,3,zweifach,waermepumpe,18.2,2924,0.159,0,3.26,0.0,0,8217,68.54,B
808,ost,mehrfamilienhaus,176.3,2008,2022.0,4,3,zweifach,waermepumpe,20.7,3475,0.241,0,2.8,0.0,0,11302,64.12,B
809,ost,einfamilienhaus,288.9,1961,1990.0,3,1,dreifach,pellet,17.3,2660,0.207,0,0.9,0.0,1,23603,81.7,B
810,sued,einfamilienhaus,283.7,1994,2017.0,3,2,dreifach,gas,20.1,2937,0.18,1,0.77,0.0,1,16667,58.74,B
811,west,einfamilienhaus,341.6,1984,2017.0,5,2,dreifach,waermepumpe,22.0,3131,0.168,0,3.73,16.0,1,16952,49.63,A
812,nord,schule,277.4,1957,1971.0,4,2,zweifach,pellet,21.7,3306,0.124,0,0.87,0.0,1,23617,85.13,B
813,sued,einfamilienhaus,115.8,1999,,1,2,dreifach,fernwaerme,21.6,3289,0.116,1,0.9,0.0,1,11146,96.26,B
814,sued,mehrfamilienhaus,171.1,1990,,2,1,alt,pellet,20.6,2424,0.172,0,0.91,5.57,0,18284,106.83,C
815,ost,einfamilienhaus,278.2,1956,,4,2,zweifach,pellet,22.5,3299,0.111,0,0.92,0.0,1,33019,118.7,C
816,sued,einfamilienhaus,265.6,1985,1991.0,4,2,alt,waermepumpe,20.8,2514,0.262,0,3.3,11.19,0,20079,75.61,B
817,sued,einfamilienhaus,156.8,2004,,3,2,zweifach,pellet,19.7,2772,0.185,0,0.89,9.49,0,15801,100.77,C
818,west,mehrfamilienhaus,216.7,1974,1982.0,3,1,dreifach,fernwaerme,21.5,2628,0.285,1,0.88,0.0,0,16499,76.14,B
819,sued,einfamilienhaus,138.7,1976,2013.0,4,2,dreifach,fernwaerme,21.6,2834,0.158,0,0.87,0.0,0,8888,64.08,B
820,west,halle,83.3,1958,1959.0,2,1,dreifach,waermepumpe,19.3,2898,0.15,1,2.87,6.09,1,5668,68.05,B
821,west,schule,163.2,1965,,2,1,alt,waermepumpe,20.4,3673,0.21,0,3.09,0.0,1,20352,124.73,C
822,nord,einfamilienhaus,158.7,2023,,3,3,zweifach,gas,20.8,3434,0.167,0,0.92,1.98,0,15176,95.65,B
823,west,buero,135.7,1996,2017.0,2,2,dreifach,gas,22.2,3254,0.229,0,0.85,0.0,1,10496,77.37,B
824,sued,einfamilienhaus,219.9,1963,1990.0,5,1,alt,gas,21.1,2562,0.252,0,0.79,0.87,1,26498,120.5,C
825,nord,einfamilienhaus,154.4,1986,2002.0,2,2,dreifach,waermepumpe,18.7,3609,0.235,0,2.44,6.88,0,11108,71.94,B
826,sued,einfamilienhaus,205.9,1964,1964.0,4,2,zweifach,gas,19.7,3523,0.248,0,0.93,0.0,1,27095,131.58,C
827,west,buero,241.6,1983,2007.0,4,2,zweifach,gas,19.7,3404,0.221,0,0.88,0.0,0,23812,98.57,B
828,nord,mehrfamilienhaus,461.8,1960,,8,2,alt,fernwaerme,19.6,2891,0.153,1,0.94,0.0,0,47414,102.66,C
829,ost,einfamilienhaus,164.4,1996,2016.0,4,2,dreifach,gas,18.0,2938,0.237,1,0.89,11.03,0,11482,69.82,B
830,sued,mehrfamilienhaus,290.8,1992,,5,2,alt,pellet,22.8,2988,0.215,0,0.87,7.49,1,27554,94.76,B
831,ost,mehrfamilienhaus,191.2,1997,2025.0,3,2,zweifach,fernwaerme,19.4,2898,0.149,0,0.91,0.0,0,11136,58.24,B
832,west,mehrfamilienhaus,196.3,1983,,4,1,dreifach,gas,19.5,3987,0.155,0,0.87,4.29,0,17710,90.22,B
833,nord,mehrfamilienhaus,165.5,1971,,3,2,dreifach,gas,18.2,3181,0.175,0,0.88,0.0,1,18224,110.14,C
834,west,buero,183.6,1968,,5,1,alt,waermepumpe,21.5,3085,0.236,0,3.4,6.49,1,15039,81.91,B
835,west,mehrfamilienhaus,155.1,1966,1973.0,3,1,dreifach,fernwaerme,20.4,2890,0.186,1,0.91,11.23,1,11104,71.61,B
836,ost,einfamilienhaus,267.2,1982,1983.0,4,1,zweifach,oel,20.1,3181,0.18,0,0.87,10.57,0,34151,127.8,C
837,sued,buero,121.9,1983,,1,2,dreifach,gas,20.1,3434,0.172,0,0.87,7.27,1,11103,91.08,B
838,nord,einfamilienhaus,82.9,2000,,1,3,dreifach,waermepumpe,21.2,3390,0.162,0,3.31,0.0,1,5671,68.37,B
839,nord,mehrfamilienhaus,133.6,1953,,3,1,zweifach,waermepumpe,19.9,3273,0.122,0,3.96,0.0,0,14571,109.04,C
840,sued,mehrfamilienhaus,127.2,1971,,1,2,zweifach,waermepumpe,18.1,2574,0.22,1,3.4,0.0,1,8664,68.12,B
841,nord,einfamilienhaus,133.6,2013,2025.0,4,4,alt,oel,19.0,3773,0.129,0,0.75,8.29,0,15455,115.69,C
842,west,einfamilienhaus,161.5,2018,,1,3,zweifach,pellet,18.9,3050,0.183,0,0.93,0.0,1,15692,97.18,B
843,sued,mehrfamilienhaus,133.8,2019,2025.0,2,2,zweifach,waermepumpe,20.8,2885,0.16,0,3.55,0.0,0,10763,80.43,B
844,nord,buero,160.4,1972,1995.0,4,1,dreifach,oel,21.6,2531,0.218,1,0.78,6.25,0,13014,81.12,B
845,ost,buero,134.0,1960,,1,1,alt,pellet,,3055,0.163,0,0.99,9.1,1,14947,111.54,C
846,west,mehrfamilienhaus,207.9,1964,2001.0,6,1,dreifach,waermepumpe,18.5,2960,0.13,0,2.59,10.9,1,13125,63.12,B
847,ost,einfamilienhaus,459.8,1959,1989.0,7,1,zweifach,waermepumpe,21.2,2461,0.229,0,2.82,8.68,0,38567,83.88,B
848,sued,einfamilienhaus,189.4,2021,2025.0,3,3,zweifach,waermepumpe,19.8,3296,0.139,0,3.27,0.0,1,13736,72.51,B
849,nord,buero,136.5,2016,2025.0,3,3,zweifach,oel,24.0,3163,0.188,1,0.85,3.34,1,6995,51.23,B
850,west,einfamilienhaus,55.6,2010,,2,2,zweifach,fernwaerme,22.2,3763,0.244,0,0.89,0.0,0,5888,105.86,C
851,ost,mehrfamilienhaus,385.7,2004,,7,2,dreifach,gas,22.5,3595,0.143,0,0.85,0.0,1,37842,98.12,B
852,sued,einfamilienhaus,194.3,1975,2014.0,4,1,zweifach,fernwaerme,21.5,2698,0.175,1,0.82,0.0,0,15127,77.84,B
853,sued,einfamilienhaus,159.8,1985,2017.0,3,2,zweifach,gas,21.0,3429,0.158,1,0.91,9.68,1,12825,80.27,B
854,ost,mehrfamilienhaus,56.9,2013,2017.0,3,3,alt,gas,20.0,3664,0.187,0,0.95,0.0,0,6171,108.44,C
855,sued,mehrfamilienhaus,163.6,2011,2019.0,3,4,zweifach,pellet,19.8,2754,0.177,0,0.93,0.0,1,11605,70.92,B
856,nord,mehrfamilienhaus,182.9,1988,2019.0,5,2,zweifach,gas,19.5,2989,0.226,1,0.9,,0,13729,75.07,B
857,nord,einfamilienhaus,134.2,2012,,3,2,zweifach,waermepumpe,21.2,2596,0.149,0,2.64,5.92,0,9617,71.64,B
858,nord,buero,89.9,1976,1976.0,1,2,zweifach,gas,22.4,3483,0.244,0,0.91,3.11,1,8374,93.09,B
859,sued,mehrfamilienhaus,87.3,1981,1991.0,5,1,zweifach,gas,20.1,2609,0.26,0,0.85,0.0,0,9297,106.47,C
860,west,buero,388.6,2012,,6,2,alt,gas,19.6,3244,0.193,1,0.85,4.42,1,45084,116.01,C
861,nord,mehrfamilienhaus,180.5,1978,,5,1,alt,oel,18.7,3151,0.14,0,0.85,1.86,0,23671,131.17,C
862,west,einfamilienhaus,134.2,2006,2012.0,2,1,dreifach,oel,20.8,2827,,0,0.76,0.0,0,14502,108.08,C
863,west,mehrfamilienhaus,175.5,1983,1996.0,4,2,dreifach,gas,22.0,2903,0.174,1,0.93,0.0,1,10640,60.62,B
864,nord,mehrfamilienhaus,170.0,1972,1995.0,2,1,zweifach,waermepumpe,22.0,2895,0.269,1,2.77,0.0,0,11861,69.75,B
865,nord,mehrfamilienhaus,85.4,1966,1987.0,2,2,alt,fernwaerme,22.2,3153,0.175,0,0.9,8.45,1,7582,88.77,B
866,ost,mehrfamilienhaus,259.0,1995,2025.0,4,2,zweifach,gas,21.0,2842,0.249,0,0.9,5.79,0,23966,92.53,B
867,nord,einfamilienhaus,157.9,1985,2024.0,5,1,zweifach,gas,20.6,3345,0.186,0,0.93,10.0,1,14270,90.4,B
868,west,schule,181.6,1977,1978.0,4,2,zweifach,gas,22.4,3136,0.182,0,0.92,0.0,1,17566,96.73,B
869,sued,einfamilienhaus,326.6,2005,,7,1,dreifach,gas,19.2,2575,0.162,0,0.87,0.0,0,32568,99.73,B
870,ost,einfamilienhaus,91.2,1950,1956.0,1,1,zweifach,gas,20.0,3485,0.167,0,0.87,0.0,0,11913,130.69,C
871,sued,buero,119.0,1956,,2,2,zweifach,waermepumpe,22.6,2894,0.224,1,3.23,0.0,0,8841,74.27,B
872,ost,einfamilienhaus,199.1,2022,2025.0,4,3,zweifach,waermepumpe,19.2,3626,0.143,0,3.3,0.0,1,14959,75.12,B
873,west,halle,256.6,1999,2025.0,5,3,zweifach,waermepumpe,18.5,3184,0.228,0,3.36,3.11,0,20141,78.48,B
874,sued,einfamilienhaus,128.5,1991,2001.0,3,1,zweifach,waermepumpe,21.3,2974,0.252,0,2.95,0.0,0,9288,72.3,B
875,ost,einfamilienhaus,131.8,1951,1986.0,2,1,dreifach,fernwaerme,20.6,2928,0.15,0,0.95,0.0,0,11702,88.76,B
876,sued,einfamilienhaus,229.0,1994,2009.0,4,2,zweifach,gas,21.9,3165,0.24,0,0.82,0.0,1,26649,116.36,C
877,ost,einfamilienhaus,442.1,1982,2014.0,8,2,dreifach,gas,22.3,3112,0.232,0,0.87,0.0,0,31532,71.32,B
878,west,einfamilienhaus,178.2,1994,2025.0,1,3,zweifach,fernwaerme,21.1,3400,0.223,1,0.9,0.0,0,12363,69.37,B
879,ost,einfamilienhaus,118.9,1953,1973.0,3,1,zweifach,gas,22.2,3662,0.148,0,0.84,0.0,1,14399,121.14,C
880,west,einfamilienhaus,103.5,1991,,1,3,dreifach,gas,19.4,2846,0.174,0,0.91,8.21,1,5964,57.62,B
881,west,einfamilienhaus,161.3,1993,2021.0,2,2,dreifach,pellet,20.3,3315,0.174,1,,0.0,1,16158,100.2,C
882,sued,einfamilienhaus,251.1,1971,1987.0,5,2,zweifach,gas,23.4,3155,0.285,0,0.89,0.0,1,23053,91.8,B
883,sued,einfamilienhaus,536.7,1954,,8,1,dreifach,gas,22.8,3110,0.179,0,0.9,0.0,0,47302,88.14,B
884,sued,einfamilienhaus,149.0,2022,2025.0,4,2,dreifach,pellet,19.0,2798,0.171,0,0.93,0.0,0,12253,82.22,B
885,nord,einfamilienhaus,178.3,2003,2014.0,3,3,zweifach,gas,20.5,3205,0.123,0,0.9,0.0,0,14190,79.56,B
886,west,einfamilienhaus,357.4,1996,,7,1,dreifach,oel,20.7,2896,0.131,0,0.83,0.0,1,41326,115.62,C
887,ost,einfamilienhaus,197.6,2007,2025.0,4,3,zweifach,gas,21.0,2889,0.146,1,0.87,0.0,0,14847,75.13,B
888,west,einfamilienhaus,190.0,2000,,3,2,alt,oel,22.0,2806,0.198,0,0.9,0.0,0,23758,125.01,C
889,sued,einfamilienhaus,324.6,1960,1978.0,5,2,zweifach,pellet,,2913,0.109,0,0.87,0.0,1,24514,75.52,B
890,nord,schule,180.3,1984,2012.0,2,2,alt,waermepumpe,20.9,3085,0.147,0,3.77,0.0,1,18066,100.21,C
891,ost,einfamilienhaus,107.4,2016,,3,3,dreifach,oel,21.8,3252,0.087,0,0.87,0.0,0,9258,86.23,B
892,nord,einfamilienhaus,293.4,1971,1995.0,5,2,dreifach,gas,21.3,3370,0.25,0,0.88,0.0,1,26767,91.24,B
893,nord,mehrfamilienhaus,79.3,2022,,1,2,zweifach,gas,,3409,0.185,0,0.8,0.0,0,6227,78.57,B
894,sued,mehrfamilienhaus,270.3,1954,,2,1,dreifach,fernwaerme,18.5,2854,0.196,0,0.89,0.0,1,21747,80.46,B
895,nord,einfamilienhaus,171.9,1974,1975.0,4,2,zweifach,gas,21.7,3374,0.126,1,0.83,4.5,1,19796,115.18,C
896,west,buero,149.7,1976,,2,2,zweifach,gas,21.2,3013,0.238,0,0.9,0.0,0,12768,85.26,B
897,ost,mehrfamilienhaus,148.0,1996,1996.0,3,2,zweifach,waermepumpe,21.0,3373,0.255,0,3.46,0.0,1,10601,71.64,B
898,sued,halle,161.0,1963,1987.0,4,1,dreifach,waermepumpe,17.3,2795,0.183,0,3.54,0.0,1,15530,96.48,B
899,ost,schule,139.9,1967,,1,2,dreifach,waermepumpe,23.3,3231,0.156,0,2.99,9.37,1,11905,85.1,B
900,nord,mehrfamilienhaus,210.9,1999,2025.0,3,2,alt,waermepumpe,20.7,2893,0.208,0,3.68,7.9,0,17282,81.92,B
